business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
V6WEgXWlYmOnH0a1FrH43A,"""John Henry's""",,"""909 E Elliot Rd""",Tempe,AZ,85284,33.3486761,-111.9277331,3,14,0,Restaurants;American (New)
-59dl6bXMKpmv38TosZJlg,"""Han Sushi""",,"""214 Laird Drive""",Toronto,ON,M4G 3W4,43.71167024,-79.36419452,4.5,4,0,Japanese;Korean;Restaurants
Ksz-HV_hafeeEQe9Zaos_Q,"""World Noodle""",Chinatown,"""4355 Spring Mountain Rd, Ste 101""",Las Vegas,NV,89102,36.125908,-115.197904,3.5,45,0,Chinese;Asian Fusion;Restaurants
TC6P9n3noJLR8KpE-i2OyA,"""Jack in the Box""",Highland Creek,"""10525 Mallard Creek Rd""",Charlotte,NC,28262,35.342416,-80.766969,2.5,12,1,Fast Food;Restaurants
lhI9JnI3mhtNkntegi9jDg,"""Baba D's""",South Side,"""2126 E Carson St""",Pittsburgh,PA,15203,40.4283706,-79.975108,3.5,3,0,American (Traditional);Lounges;Nightlife;Restaurants;Bars
#NAME?,"""FruitLand Las Vegas""",Southeast,"""7400 Las Vegas Blvd S""",Las Vegas,NV,89123,36.05258641,-115.1692428,4.5,14,1,Farmers Market;Specialty Food;Restaurants;Health Markets;Grocery;Desserts;Gluten-Free;Food;Fruits & Veggies
sWaWTnmRgOt6OE4v84y7fw,"""A&W""",Greektown,"""654 Danforth Avenue""",Toronto,ON,M4J 1L1,43.6791035,-79.344712,2,6,1,Restaurants;Burgers;Food;Fast Food
dqXWQSaNMKf9fimx_AT31w,"""Remy's Restaurant""",Yorkville,"""115 Yorkville Avenue""",Toronto,ON,M5R 1C1,43.6707754,-79.3928442,3,48,0,American (Traditional);Restaurants;Bars;Nightlife
j3csEfGzkwnXATdRoZDT-A,"""Casa Reynoso""",,"""5865 W Ray Rd""",Chandler,AZ,85226,33.3186906,-111.9437771,3.5,36,0,Restaurants;Mexican
R54Sh5Y3zjtZt7MjdfwDZA,"""Rubio's""",,"""1500 N Green Valley Pkwy, Ste 210""",Henderson,NV,89074,36.02975555,-115.085728,4,88,1,Event Planning & Services;Seafood;Salad;Mexican;Caterers;Restaurants
kjx0Zq21nF9aAK9wpGkmng,"""Dumpling King""",Willowdale,"""15 Northtown Way""",Toronto,ON,M2N,43.7748342,-79.4133081,3.5,28,0,Chinese;Restaurants;Food
ZONtqsnEl47Zn2NunJYHIg,"""An Sibín Pub""",Riverdale,"""709 Queen Street E""",Toronto,ON,M4M 1H1,43.6588032,-79.3496389,3.5,35,0,Irish;Restaurants
cPzIic1AqH1ApTVVaww5hw,"""Aji Sai Japanese Restaurant""",,"""813 Yonge St""",Toronto,ON,M4W 2G9,43.6723583,-79.3876079,2.5,97,1,Restaurants;Sushi Bars;Japanese
I9Dwxq-6jzYbmEpc8BYQaQ,"""Seattle's Best Fish and Chips""",,"""9015 E Via Linda""",Scottsdale,AZ,85258,33.5685599,-111.8869197,2.5,10,0,Seafood;Restaurants
DS1JFpefl_EiUDk4phYH4Q,"""Japanese Ramen King""",Milliken,"""3278 Midland Avenue, Unit D-106""",Toronto,ON,M1V 0C9,43.8059059,-79.2878933,3.5,55,0,Restaurants;Ramen;Japanese
QnHbzG_oP_llujHJZZ9Q9A,"""Fionn MacCool's Irish Pub""",Mount Pleasant and Davisville,"""1867 Yonge St""",Toronto,ON,M4S 1X8,43.69694613,-79.3960864,3,13,1,Beer;Wine & Spirits;Comfort Food;Bars;Food;Irish;Gastropubs;Restaurants;Nightlife
q6QjMYwBlkwum4kj88t4Sg,"""Pita & Grill""",Cooksville,"""134 Dundas Street W""",Mississauga,ON,L5B 1H9,43.5773518,-79.6196897,4,40,1,Restaurants;Mediterranean;Sandwiches
RThuRlhMdowhtY8vITEIzQ,"""Mineo's Pizza House""",Squirrel Hill,"""2128 Murray Ave""",Pittsburgh,PA,15217,40.4328561,-79.9232546,3.5,260,1,Ice Cream & Frozen Yogurt;Food;Restaurants;Italian;Pizza;Desserts
9q8JSsHC5lR6Hh16W_5ggg,"""Salt and Pepper""",,"""35 Brunel Road, Unit  4""",Mississauga,ON,L4Z 3E8,43.62600101,-79.67716654,3,28,1,Restaurants;Indian;Halal;Chinese
YZjqtFlSw4OTbZmvaq91Qg,"""Matteo's Gourmet Food Services""",,"""1770 W Horizon Ridge Pkwy, Ste 100""",Henderson,NV,89012,36.0107202,-115.0648029,5,6,1,Event Planning & Services;Personal Chefs;Caterers;Restaurants;Food
jrFB2o5Gk2aRw22oNGxJKg,"""Firehouse Subs""",,"""3245 W Ray Rd, Ste 1""",Chandler,AZ,85226,33.3198527,-111.8972598,4,129,1,Restaurants;Fast Food;Sandwiches;Delis
uGW5mFIm62PFF8bpk0wiMg,"""Romaine Empire""",The Strip,"""3570 South Las Vegas Blvd""",Las Vegas,NV,89109,36.1161559,-115.1750576,3.5,13,1,Restaurants;Sandwiches;Food Court;Salad;Seafood
hvqcMFMiCiuW_O2aQM7x5w,"""Ambrosia Café""",Southwest,"""7377 S Jones Blvd, Ste 116""",Las Vegas,NV,89139,36.055251,-115.225806,3.5,49,0,Mediterranean;Restaurants
WhLw6nla6FNj8zk2nrrEBQ,"""Subway""",,"""5019 Spectrum Way, Unit 5A""",Mississauga,ON,L4W 0E3,43.65025565,-79.6062799,4.5,3,1,Sandwiches;Food;Restaurants
6LR0Eg5EAMEIES7CY7ITOg,"""Ferraro 502""",,"""502 Eglinton Avenue W""",Toronto,ON,M5N 1A5,43.7037926,-79.4132906,4,38,1,Pizza;Italian;Restaurants;Salad
bhVReN50h-lLfgIWA5Ovgg,"""Penn Station East Coast Subs""",Bloomfield,"""4815 Centre Ave, Ste 102""",Pittsburgh,PA,15213,40.4536277,-79.9470256,3.5,27,1,Cheesesteaks;Sandwiches;Restaurants;Italian
K0_7-QjuNKMqVgLnvI5C1g,"""Chicken Place""",,"""586 Champagne Drive""",Toronto,ON,M3J 2C6,43.7645164,-79.4756437,5,5,1,Soup;Desserts;Salad;Lebanese;Middle Eastern;Chicken Shop;Restaurants;Food
#NAME?,"""La Piazza al Forno""",,"""5803 W Glendale Ave""",Glendale,AZ,85301,33.5383958,-112.1839753,4,457,1,Italian;Restaurants;Pizza
qdHFUvFhZjvNie3cZiJb9w,"""Arrowhead Grill""",,"""8280 W Union Hills Dr, Ste 110""",Glendale,AZ,85308,33.6531023,-112.2357715,4,461,1,Restaurants;Seafood;Steakhouses;American (Traditional)
3JyqPFOCUHFczVSfiw518w,"""Kings""",,"""155 McMurray Road""",Pittsburgh,PA,15241,40.3253169,-80.0649336,2.5,15,1,Breakfast & Brunch;Restaurants;American (Traditional);Burgers
YnvUFIZVvxsL5L4PEmWcUQ,"""Joe De's Favorite Pizza & Restaurant""",Clark-Fulton,"""3329 Fulton Rd""",Cleveland,OH,44109,41.4635112,-81.7094112,3.5,13,1,Pizza;Restaurants
r49iBfbnfoK7yt4rdsL_7g,"""Fushimi""",Church-Wellesley Village,"""491 Church Street""",Toronto,ON,M4Y 2C6,43.6651873,-79.3805874,3.5,180,1,Restaurants;Food;Japanese
FFy_b5ylhCYUrAjbJSEvOw,"""Which Wich""",,"""222 S Mill Ave, Ste 125""",Tempe,AZ,85281,33.42791,-111.9404991,3.5,48,1,Restaurants;Sandwiches
6bDpJirSVqt-NXz04vJ8ug,"""Burger Palace""",The Strip,"""Imperial Palace, 3535 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1178949,-115.1727728,2,33,0,Burgers;Restaurants
n6_ah26nj9V6eo7PZNUQzg,"""Mama Rose""",Larimer,"""121 Mayflower St""",Pittsburgh,PA,15206,40.464046,-79.91521,4.5,7,1,Restaurants;Caribbean
duG7f4gq2hS-QW50s-g4zA,"""Chipotle Mexican Grill""",Bluff Acres,"""4628 E Washington Ave""",Madison,WI,53704,43.13044458,-89.30569551,3.5,34,1,Fast Food;Restaurants;Mexican
lAXl6dzbwJjnGcptldaOBw,"""Cocoberry Cafe""",Harbourfront,"""49 Harbour Square""",Toronto,ON,M5J 2G4,43.6409229,-79.3766943,2.5,34,0,Restaurants;Cafes;Event Planning & Services;Breakfast & Brunch;Caterers
VQGetWNN1f0dMWQ6ehDAVg,"""Morton's The Steakhouse""",Tower City,"""1600 W 2nd St""",Cleveland,OH,44113,41.4972786,-81.6936338,3,68,1,American (Traditional);Restaurants;Steakhouses;Bars;Nightlife
eHXUyMf64ynMzHaf0LdGgg,"""Tups Specialty Sandwiches""",Southeast,"""2381 E Windmill Ln""",Las Vegas,NV,89123,36.041104,-115.1208125,4.5,136,1,Restaurants;Delis;American (Traditional);Sandwiches
pH9HF3GfJKJAdKDHcoUI4w,"""The Madison Blind""",Capitol,"""601 Langdon St""",Madison,WI,53703,43.07564331,-89.39547461,3.5,55,0,Bars;Restaurants;Diners;American (New);Nightlife;Cocktail Bars
BuDVheoOrFYF_EomdcUeWQ,"""Wraps On The Go""",Yorkville,"""Cumberland Terrace, 2 Bloor Street W""",Toronto,ON,M4W 3E2,43.6710946,-79.3874456,5,4,1,Soup;Salad;Food;Sandwiches;Cafes;Coffee & Tea;Event Planning & Services;Restaurants;Caterers
xMbr0C6EuvaDEhDXWTFUzg,"""KoJa Restaurant""",Liberty Village,"""120 Atlantic Avenue""",Toronto,ON,M6K 1X9,43.63966817,-79.42121117,3.5,69,1,Sushi Bars;Restaurants
UY9t1EL5PYxPiBGivkeE9Q,"""Fatburger""",,"""4663 E Sunset Rd""",Henderson,NV,89014,36.070524,-115.0717488,2.5,89,1,Fast Food;Burgers;American (Traditional);Restaurants
sZ_QdVaPV50wggckxmNhsg,"""Aris Grill""",Roncesvalles,"""369 Roncesvalles Avenue""",Toronto,ON,M6R 2M8,43.6500617,-79.450487,3.5,10,0,Diners;Restaurants
A21FJqt8jIE6w0hdzmvnmg,"""Cafe Zinho""",Shadyside,"""238 Spahr St""",Pittsburgh,PA,15232,40.4578038,-79.9274383,4,78,1,Restaurants;Mediterranean;Portuguese
7U73RqIg6JA0WThxWUV3uA,"""Jade Grille""",,"""670 Washington Rd""",Pittsburgh,PA,15228,40.3805957,-80.0448481,4,150,1,Restaurants;Chinese;Asian Fusion;American (Traditional);Nightlife;Szechuan;Bars;Sushi Bars
dxvYRtLYv8IDo7NN8KQCwA,"""Goat Coffee Co""",East York,"""893 Pape Avenue""",Toronto,ON,M4K 3V6,43.6845387,-79.3468135,4,33,1,Food;Restaurants;Coffee & Tea
20P1JukOLfR023mnrDeXlw,"""Carl's Jr""",,"""7598 Vegas Dr""",Las Vegas,NV,89044,36.1891373,-115.2596473,3,23,1,Food;Mexican;Restaurants;Fast Food;Desserts
lpD3xIYuVaQA8xRSlKwn-Q,"""La Fonda Mexican Restaurant & Cantina""",,"""1831 E Baseline Rd""",Tempe,AZ,85283,33.37830353,-111.9061356,3,128,1,Restaurants;Mexican
6eBYh0NQ80cCAmC4ajlKuQ,"""BurghBurgers""",,"""3536 Saw Mill Run Blvd""",Pittsburgh,PA,15227,40.3723038,-79.982203,4,4,1,Ice Cream & Frozen Yogurt;Restaurants;Burgers;Chicken Shop;Food
rYPpbhnucRdLmpmcjUqoFA,"""El Bigo Taco""",,"""202 E Broadway Rd""",Mesa,AZ,85210,33.40859675,-111.8227759,4.5,13,1,Street Vendors;Restaurants;Mexican;Food;Tacos;Food Trucks
CLNqviorDO-pQvxTTy3kbA,"""Green Room""",,"""414 College Street""",Toronto,ON,M5T 1T3,43.6568233,-79.4067639,3,110,1,Restaurants;Nightlife;Dive Bars;Thai;Bars
VxgjMl8tQrT4idJW_z8daA,"""Carrabba's Italian Grill""",,"""1740 S Clearview Ave""",Mesa,AZ,85209,33.3846806,-111.6795479,4,123,1,Italian;Restaurants;Seafood
B0JdEQoQjr9oka-_YyGZ8g,"""Outback Steakhouse""",,"""9395 McKnight Rd""",Pittsburgh,PA,15237,40.57594485,-80.02623722,2.5,52,1,Steakhouses;Restaurants
aeEVWgcUf1-f46Dk-EzgTQ,"""Fresh Cup Bubble Tea""",,"""3046 Don Mills Road, Unit 20""",Toronto,ON,M2J 5A7,43.78583059,-79.35327908,4.5,4,1,Desserts;Restaurants;Chinese;Food
KRWa12MkvE7sgaEnNhSWtQ,"""Sushi 930""",Niagara,"""930 King Street W""",Toronto,ON,M5V 1P5,43.6423272,-79.4111596,4,44,1,Sushi Bars;Restaurants
kL5LI_GYZJkkP73wl0Qtlw,"""Portofino's Pizza & Pasta""",,"""3307 Saw Mill Run Blvd""",Pittsburgh,PA,15227,40.3750112,-79.9829582,3.5,17,1,Restaurants;Pizza
TqL0ytKAucWdW2mR7EbayA,"""Tamarind""",Oakland,"""257 N Craig St""",Pittsburgh,PA,15213,40.4511441,-79.9519468,4,200,1,Indian;Restaurants
W1QB_v4CNAcTbvZDD0kHSA,"""Freshii""",,"""5083 Dixie Road""",Mississauga,ON,L4W 0E6,43.63832231,-79.62187953,3,4,1,Salad;Juice Bars & Smoothies;Food;Restaurants;Specialty Food;Fast Food
Khrvl0l9aYG_XyVJft7CVg,"""B.good""",Yonge and Eglinton,"""75 Eglinton Avenue E""",Toronto,ON,M4P 3A4,43.7069835,-79.3956515,2.5,8,1,Vegan;Juice Bars & Smoothies;Event Planning & Services;Restaurants;Salad;Caterers;Gluten-Free;Burgers;Food
oRgoOhwCex1X9j1iQ9ou3w,"""Crown Prince Fine Dining & Banquet""",,"""3600 Victoria Park Avenue, Unit 1-7""",Toronto,ON,M2H 3B2,43.80639518,-79.33857163,3.5,138,1,Dim Sum;Chinese;Restaurants
LEzaRCdhDfO2eM75HZNnUQ,"""Blue Sea Sushi and Izakaya""",Southeast,"""500 E Windmill Ln, Ste 165""",Las Vegas,NV,89123,36.0428966,-115.1520552,4,328,1,Restaurants;Japanese;Sushi Bars
MMmhmJgq-uJLlrFx1Ar0Mw,"""Pearl Sushi Lounge & Bomber Bar""",,"""2040 S Alma School, Ste. 3""",Chandler,AZ,85286,33.2747543,-111.859773,3.5,67,0,Restaurants;Sushi Bars
PHUePqpPSSEeD73SuNexLg,"""Garden Gangsters""",Liberty Village,"""171 E Liberty Street, Unit 127A""",Toronto,ON,M6K 3E7,43.6381851,-79.4177652,3.5,4,1,Breakfast & Brunch;Restaurants;Food;Juice Bars & Smoothies;Vegan
H5aJsGJu8211pUms6otexg,"""Wendy's""",,"""9905 Northlake Mall Pkwy""",Charlotte,NC,28216,35.35000654,-80.85783508,2,9,1,Fast Food;Burgers;Restaurants
BWm-6W3k2cTYWW6Fs5MNtA,"""The Jerk Joint""",Queen Street West,"""238 Queen Street W""",Toronto,ON,M5V 1Z9,43.650344,-79.390459,3.5,63,1,Food;Caribbean;Restaurants;Ethnic Food;Specialty Food
POuF7alk2QVqVlcSOOjV3Q,"""Thai Thai Restaurant""",Anthem,"""10890 S Eastern Ave, Ste 109""",Henderson,NV,89052,35.9951672,-115.0998256,4.5,27,1,Thai;Restaurants
RPe_cSOxq_qkG-LbxBlOyw,"""Hyde Park Prime Steakhouse""",North Side,"""247 N Shore Dr""",Pittsburgh,PA,15212,40.446175,-80.0082771,4,147,1,Restaurants;Steakhouses
mFirTXxoXRloGtrxQLAvbQ,"""Yummy Buffet""",,"""700 W Warner Rd""",Chandler,AZ,85224,33.33563,-111.854277,3,15,0,Buffets;Restaurants;Chinese
QYIhMNwxXejDoCr-F1BxDg,"""Thai Basil""",,"""403 W University Dr""",Tempe,AZ,85281,33.4215393,-111.9447821,4,362,1,Thai;Restaurants;Soup;Noodles
nK7JeIqdBli3umEhBIh33g,"""Lucio Ristorante""",The Lakes,"""8615 W Sahara Ave""",Las Vegas,NV,89117,36.1439829,-115.2796682,4,32,0,Restaurants;Italian
CzcfYhCbzPoVEgVZfOgw8A,"""The Boiler 65""",Detroit-Shoreway,"""6410 Detroit Rd""",Cleveland,OH,44102,41.48449611,-81.72977999,3.5,54,1,Cajun/Creole;Seafood;Restaurants
21QPpgP86hABa5ZmfLvooA,"""Freshii""",Yonge and Eglinton,"""2300 Yonge St.""",Toronto,ON,M4P 2W6,43.7074247,-79.3990708,3,13,1,Restaurants
aN6iNDuc1W1z_1evSKUECA,"""Samara Kitchen""",Hanlan,"""13-6033 Shawson Drive""",Mississauga,ON,L5T 1E7,43.64903938,-79.65592012,5,5,1,Indonesian;Restaurants
s2Fv9gzUnnpfnkUTAMSK7w,"""PT's Gold""",,"""1540 West Sunset Rd, Ste 140""",Henderson,NV,89014,36.06410258,-115.0517888,2.5,45,1,Bars;Sports Bars;Restaurants;American (Traditional);American (New);Pubs;Nightlife;Sandwiches
KUlm5OuKYJ6nGj0EUwcY9w,"""Lalibela Ethiopian Restaurant""",Bickford Park,"""869 Bloor Street W""",Toronto,ON,M6G 1M4,43.6620391,-79.4248298,3.5,104,1,Ethiopian;Restaurants
djPTbIprBXGqaV-D8eq77A,"""Phillips Seafood""",,"""5501 Josh Birmingham Pkwy""",Charlotte,NC,28214,35.21845085,-80.94232603,2.5,208,1,Seafood;Restaurants
kBe-uPMtDgY4ozLvY-qA4w,"""Lorbeer Brasserie""",Outremont,"""381 Avenue Laurier Ouest""",Montreal,QC,H2V 2K3,45.519099,-73.5963442,3.5,12,1,Beer;Wine & Spirits;Nightlife;Restaurants;Pubs;Brasseries;Bars;Food
Ic8re_L0sDJkj3kwDTkahg,"""HARRY O's BBQ""",Chinatown,"""3355 Spring Mountain Rd""",Las Vegas,NV,89102,36.12596,-115.184846,2.5,3,0,Barbeque;Restaurants
jIyD5h_zVynrFx-yAko7Mg,"""McDonald's""",Sherwood Forest,"""5600 E Independence Blvd""",Charlotte,NC,28212,35.183472,-80.756938,2.5,3,0,Restaurants;Fast Food
WNad3tggpPxD5JziPU-zEw,"""The Clock Restaurant""",Starmount,"""5421 South Blvd""",Charlotte,NC,28217,35.160745,-80.875674,3,4,0,Restaurants;American (Traditional)
FmwDfn5J7Y8Uvv_FY7iUxQ,"""Blue Lagoon Seafood Master""",,"""888 Dundas Street E, Unit C3&4""",Mississauga,ON,L4Y 4G6,43.59782347,-79.59370628,3,131,1,Restaurants;Chinese;Burgers;Barbeque;Dim Sum;Seafood
OJ0Bx1A-lqpgZ57C8bs49Q,"""Jinmirak Korean & Japanese Restaurant""",Koreatown,"""708 Bloor St W""",Toronto,ON,M6G 1L4,43.6637662,-79.4177354,3.5,9,0,Korean;Restaurants;Japanese
1zgcF2M_rXYdK03BTewM4g,"""NY Bagels""",,"""922 E Apache Blvd, Ste 106""",Tempe,AZ,85281,33.4152726,-111.9249979,2.5,9,1,Bagels;Breakfast & Brunch;Coffee & Tea;Sandwiches;Restaurants;Delis;Food
hd4DGQ3rZkg2lzw4x4D-5A,"""Boardwalk Billy's""",South End,"""1514 E Blvd""",Charlotte,NC,28203,35.209084,-80.857952,3,10,0,American (Traditional);Restaurants
966W5oXOBW0ZWhNYy0yjcA,"""Wendy's Noodle Cafe""",Chinatown,"""3401 S Jones Blvd""",Las Vegas,NV,89146,36.12754745,-115.2252169,4,519,1,Restaurants;Noodles;Chinese
qRymrsLmlA34bC8PvNoujg,"""Market Grille Cafe""",Centennial,"""7070 N Durango Dr""",Las Vegas,NV,89149,36.2892014,-115.2873343,4,461,1,Caterers;Greek;Event Planning & Services;Restaurants;Mediterranean;Italian
3aKRYHFXMjKiaSAsVH4qiw,"""Neros""",The Strip,"""Caesars Palace, 3570 Las Vegas Blvd S""",Las Vegas,NV,89109,36.1162194,-115.1745719,3.5,63,0,Steakhouses;Seafood;Restaurants
_PqvLxLW1uZJlJZzGMWErQ,"""Bubble Republic on Bay""",Downtown Core,"""637B Bay Street""",Toronto,ON,M5G 1M7,43.6569163,-79.3838421,3.5,37,1,Food;Restaurants;Taiwanese;Tea Rooms
cAwyXwW_IfaXVCkX_lL25g,"""Baja Fresh Mexican Grill""",,"""3420 E Baseline Rd""",Mesa,AZ,85204,33.379618,-111.757045,3,14,0,Mexican;Restaurants
PJVVjbmwNbxqfvFi3f3hVA,"""NM Cafe""",,"""6900 E Camelback Rd""",Scottsdale,AZ,85251,33.50270609,-111.9313939,3.5,18,1,Restaurants;Cafes;American (New)
Zd4ZznYCrMCdEGVzytb-4g,"""McDonald's""",Financial District,"""100 King Street W""",Toronto,ON,M5X 2A1,43.6486362,-79.3817439,5,6,1,Fast Food;Burgers;Restaurants
H5Y6o9H4rtxbHJFgLqI6Fw,"""Chili's""",,"""2011 N Rainbow Blvd""",Las Vegas,NV,89108,36.198756,-115.2425637,3,154,1,Restaurants;Bars;Tex-Mex;Nightlife;American (Traditional)
9prl00viUUFrEcPIpXZDOw,"""Golden Moon""",,"""1177 Central Parkway W, Unit 05""",Mississauga,ON,L5C 3J2,43.56760301,-79.66163859,4,43,1,Canadian (New);Restaurants;Chinese
rHmILK3NBQWiRQMr9Sk8ew,"""PT's""",Summerlin,"""8584 W Lake Mead Blvd""",Las Vegas,NV,89128,36.1994962,-115.2838739,4,24,1,Pubs;American (New);Bars;Nightlife;Sports Bars;Restaurants
biqnUUHYHsNBCI5BpMM8Xw,"""The Feathers Pub""",Upper Beach,"""962 Kingston Road""",Toronto,ON,M4E 1S7,43.6806855,-79.287543,3.5,22,1,Pubs;Restaurants;British;Nightlife;Bars
MDSQf7tnGLjeOcujX5DjHA,"""Island Style B.B.Q.""",Spring Valley,"""3555 S Durango Dr, Ste B101""",Las Vegas,NV,89147,36.1248977,-115.2791715,2.5,6,0,Restaurants;Barbeque;Hawaiian
PmYZ85Nt3-kKe6iqFkImTw,"""Little Big Burger""",Highland Creek,"""10012 Benfield Rd""",Charlotte,NC,28269,35.37269599,-80.78873084,4,23,1,Beer Bar;Restaurants;Nightlife;Burgers;Bars
qgAZPDQStZP_Y5XTiQ6UqA,"""Postino Annex""",,"""615 S College Ave""",Tempe,AZ,85281,33.42402894,-111.9347242,4.5,513,1,Wine Bars;Italian;Nightlife;Restaurants;Bars;Breakfast & Brunch
8EZ3V_eRfhTRCjpdTD2tug,"""Hue's Kitchen""",Downtown Core,"""774 Yonge Street""",Toronto,ON,M4Y 2B6,43.6697582,-79.3865799,3,75,0,Restaurants;Asian Fusion
0bjFYstj8USMzEV4ZQldjA,"""Redhawk Coffee""",Oakland,"""120 Meyran Ave""",Pittsburgh,PA,15213,40.4407077,-79.9586246,5,91,1,Desserts;Restaurants;Food;Breakfast & Brunch;Food Trucks;Coffee & Tea
F3oDNZGUJBIHHy4wQ5jRGw,"""Dairy Queen""",Southwest,"""7715 S Rainbow Blvd""",Las Vegas,NV,89113,36.0482275,-115.2436689,2,84,1,Ice Cream & Frozen Yogurt;Restaurants;Fast Food;Desserts;Food
mikaCujT2MtuoGdUTkp-Ow,"""Vintage Wine Lounge""",Uptown,"""317 S Church St""",Charlotte,NC,28202,35.2261079,-80.8468595,3.5,13,1,Bars;Restaurants;Wine Bars;Nightlife;Tapas/Small Plates
BX__XFuHZKp6AZ3RBE77Bw,"""Calabash Caribbean Cuisine""",,"""2155 Leanne Boulevard""",Mississauga,ON,L5K 2K8,43.5258884,-79.6520582,3.5,17,1,Caribbean;Seafood;Restaurants
rROU_Ogow8clmVgIQyqs-w,"""Olde Towne Bistro & Oyster Bar""",St. Lawrence,"""36 Wellington Street E""",Toronto,ON,M5E 1C7,43.6484529,-79.3750706,3.5,4,0,Seafood;Wine Bars;Tapas Bars;Nightlife;Bars;Restaurants
EyoTq9dd4oKXhXND_imOzA,"""Sweet Poké""",University,"""4680 S Maryland Pkwy, Ste 300""",Las Vegas,NV,89119,36.104435,-115.1367851,4.5,53,1,Asian Fusion;Restaurants;Sushi Bars;Hawaiian
LI9sVHgnX-DzFyvWmPDRgA,"""Guru Lukshmi""",Meadowvale Village,"""7070 St Barbara Boulevard, Unit 45 & 50""",Mississauga,ON,L5W 0E6,43.6393317,-79.71596696,4,299,1,Restaurants;Indian
Olp4uGp0MZEAScKtwWtQYQ,"""Jaspers Deli""",Financial District,"""55 University Avenue""",Toronto,ON,M5J 2H7,43.6468085,-79.383929,4,6,1,Delis;Sandwiches;Delicatessen;Food;Restaurants
K_ngcfNoxGFIG1bnqQdMWw,"""Noh""",,"""7500 E Doubletree Ranch Rd""",Scottsdale,AZ,85258,33.5666361,-111.9186835,4,20,1,Restaurants;Sushi Bars
GCr0eTVnVzFE72c-VJezoQ,"""Angelo's Nido Italia""",Little Italy,"""12020 Mayfield Rd""",Cleveland,OH,44106,41.5083694,-81.5985636,4,77,1,Nightlife;Italian;Bars;Restaurants;Wine Bars
V6MWAv-xv4dgSUrDU1qxaA,"""Nothing But Noodles""",,"""7930 Rea Rd""",Charlotte,NC,28277,35.059113,-80.8138,3.5,79,1,American (Traditional);Vegan;Asian Fusion;Chinese;Noodles;Restaurants;Italian;Thai;Event Planning & Services;American (New);Gluten-Free;Caterers
yhoCIkTwHihWejVqGYZ4rw,"""DiBella's Subs""",,"""6501 Steubenville Pike""",Pittsburgh,PA,15205,40.447998,-80.15871629,3.5,26,1,Restaurants;Delis;Sandwiches;Salad
XWRhaOGnRwHk-FICdbcCfA,"""Nancy's East End Diner""",,"""616 South Ave""",Pittsburgh,PA,15221,40.4421759,-79.8862475,4,40,1,Diners;Restaurants
bPq5Hu-kNhzUVE6H_vywyg,"""Bread & Bowl""",Downtown Core,"""2 Murray Street""",Toronto,ON,M5G 1X5,43.65627963,-79.39066961,4,26,1,Restaurants;Pizza;Sandwiches;Salad;Soup
TvhpG74DvdoF4MA0vLlOLw,"""Buck's Pizza""",Lake Edge,"""219 Cottage Grove Rd""",Madison,WI,53716,43.0836891,-89.3225822,4,22,1,Restaurants;Pizza
5T9g2sThvSXQ2CW6gtmmzA,"""Subway""",,"""9611 Brookdale Dr, Ste 300""",Charlotte,NC,28215,35.2828356,-80.6691914,2,6,1,Sandwiches;Fast Food;Restaurants
L8qHCpeeF2_5RN_5RJQyYg,"""Teakwoods Tavern & Grill""",,"""151 E Williams Field Rd""",Gilbert,AZ,85295,33.30524134,-111.7860335,3.5,211,1,Nightlife;Restaurants;American (New);Bars;Pubs;American (Traditional)
8v7V-gBgUf_J9ZmJDnvC2Q,"""ATL Wings""",,"""8024 N 51st Ave""",Glendale,AZ,85302,33.554001,-112.1692291,4.5,118,1,American (Traditional);Restaurants;Chicken Wings
rlFEKTaUgQqN4O9ow3LO9w,"""Atria's""",,"""10 Old Clairton Rd""",Pittsburgh,PA,15236,40.3398124,-79.9654559,3.5,81,1,Event Planning & Services;American (Traditional);American (New);Caterers;Nightlife;Restaurants;Bars;Seafood
N-fNRYsykhK6ECfivAvIhw,"""Whataburger""",,"""4280 W Bell Rd""",Glendale,AZ,85308,33.63980278,-112.1512478,3.5,41,1,Restaurants;Fast Food;American (Traditional);Burgers
1IbBnyIilvIMRDJBtVOPOg,"""Bar Sixty""",Niagara,"""60 Bathurst Street""",Toronto,ON,M5V 2P4,43.642307,-79.4025206,4,4,1,Bars;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food;Asian Fusion;Nightlife;Cocktail Bars;Restaurants
fwXKszT6j_f6pf0tp3MHLw,"""Patisserie Royale""",Scarborough,"""1801 Lawrence Aveune E""",Toronto,ON,M1R 2X9,43.7431355,-79.3047395,5,10,0,Middle Eastern;Bakeries;Restaurants;Food
KmvwcEle06KNfNhyV-QO1A,"""LaBella's Pizzeria""",Centennial,"""6530 N Buffalo Dr, Ste 130""",Las Vegas,NV,89131,36.2806602,-115.2655826,4,55,1,Pizza;Restaurants
GqSA5t_OD1uxDZMwVLpoXA,"""Marben""",,"""488 Wellington Street W""",Toronto,ON,M5V 1E3,43.6435886,-79.3985421,3.5,247,1,Breakfast & Brunch;Bars;American (New);Canadian (New);Nightlife;British;Restaurants;Cocktail Bars
